id,agency,agency_id,name,start_date,start_day,start_time,end_time,status,url,location_name,street_address,address2,city,state,zip_code,lat,lon
23603,Cook County Land Bank Authority,10,Draft RFP For Public Comments - Washington Park National Bank Building,2018-08-27,Monday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/draft-rfp-for-public-comments-washington-park-national-bank-building-23603/,,69 W Washington St,Lower Level Conference Room B,Chicago,IL,,41.88297,-87.62991
1007,Chicago Transit Authority,25,Employee Retirement Review Committee Meeting,2018-08-27,Monday,13:00:00,16:00:00,Passed,https://www.documenters.org/meetings/employee-retirement-review-committee-meeting-1007/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
15250,Metropolitan Pier and Exposition Authority,73,Board of Directors,2018-08-28,Tuesday,9:00:00,11:00:00,Canceled,https://www.documenters.org/meetings/board-of-directors-15250/,,301 E Cermak Rd,Boardroom 5th Floor,Corporate Chicago,IL,60616,41.85276,-87.62051
1582,Cook County Health and Hospitals System,9,Finance Committee Meetings,2018-08-29,Wednesday,18:00:00,21:00:00,Passed,https://www.documenters.org/meetings/finance-committee-meetings-1582/,,1900 W Polk,Second Floor Conference Room,Chicago,IL,,41.87153497,-87.673825
23595,Policemen's Annuity and Benefit Fund of Chicago,83,Retirement Board,2018-08-30,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-23595/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
7694,"Chicago City Council Committee on Zoning, Landmarks and Building Standards",13,"Committee on Zoning, Landmarks and Building Standards",2018-08-30,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-zoning-landmarks-and-building-standards-7694/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
16559,Cook County Health and Hospitals System,9,Board of Directors,2018-08-31,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-16559/,,1900 W Polk,Second Floor Conference Room,Chicago,IL,,41.87153497,-87.673825
24188,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Clean & Green Committee - 2018 Meetings,2018-09-04,Tuesday,9:00:00,10:30:00,Passed,https://www.documenters.org/meetings/clean-green-committee-2018-meetings-24188/,,2011 W Division,,Chicago,IL,,41.90311,-87.67753
23594,Chicago Low-Income Housing Trust Fund,51,Finance Committee,2018-09-04,Tuesday,15:30:00,16:30:00,Passed,https://www.documenters.org/meetings/finance-committee-23594/,,121 N La Salle,Room 1006,Chicago,IL,60602,41.88369172,-87.63239456
24377,Chicago Special Service Area #24 Clark Street,95,Commission,2018-09-05,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/commission-24377/,,1448 W Morse Ave,,Chicago,IL,60626,42.00807,-87.66768
7077,Commission on Chicago Landmarks,108,Commission,2018-09-05,Wednesday,12:45:00,,Passed,https://www.documenters.org/meetings/commission-7077/,City Hall,121 N LaSalle St,Room 201-A,,,,40.26674,-96.76275
24189,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Promote WPB Committee - 2018 Meetings,2018-09-06,Thursday,8:30:00,10:00:00,Passed,https://www.documenters.org/meetings/promote-wpb-committee-2018-meetings-24189/,,1414 N Ashland Ave,,Chicago,IL,,41.90748,-87.66791
23598,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Investment Meeting,2018-09-06,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/investment-meeting-23598/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
23600,Cook County Pension Fund,78,Retirement Board,2018-09-06,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/retirement-board-23600/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
23596,Chicago Low-Income Housing Trust Fund,51,Allocations Committee,2018-09-06,Thursday,10:00:00,11:30:00,Passed,https://www.documenters.org/meetings/allocations-committee-23596/,,121 N La Salle,Room 1006,Chicago,IL,60602,41.88369172,-87.63239456
1657,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2018-09-06,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1657/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
1656,Metropolitan Water Reclamation District of Greater Chicago,28,Committee of the Whole,2018-09-06,Thursday,10:35:00,12:35:00,Passed,https://www.documenters.org/meetings/committee-of-the-whole-1656/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
24445,Chicago Special Service Area #29 West Town,97,Commission,2018-09-06,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/commission-24445/,,1819 W Chicago Ave,,Chicago,IL,60622,41.89589,-87.67286
23601,Public Building Commission of Chicago,40,Administrative Operations Committee Meeting,2018-09-06,Thursday,11:00:00,12:00:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-meeting-23601/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
2099,Commission on Chicago Landmarks,108,Commission,2018-09-06,Thursday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-2099/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
24190,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Guide Development Committee - 2018 Meetings,2018-09-11,Tuesday,8:00:00,9:30:00,Passed,https://www.documenters.org/meetings/guide-development-committee-2018-meetings-24190/,,1649 N Damen,,Chicago,IL,,41.91193,-87.67726
23606,Chicago Low-Income Housing Trust Fund,51,Board Meeting,2018-09-11,Tuesday,8:30:00,9:30:00,Passed,https://www.documenters.org/meetings/board-meeting-23606/,,2 N La Salle,,Chicago,IL,60602,41.88225,-87.63265
1340,Cook County Board of Commissioners,115,Board of Commissioners,2018-09-11,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1340/,,118 North Clark Street,Cook County Building Board Room,Chicago,,,41.88382,-87.63166
7834,Chicago Board of Election Commissioners,61,Electoral Board,2018-09-11,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-7834/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
23599,Cook County Pension Fund,78,Special Retirement Board,2018-09-11,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/special-retirement-board-23599/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
7601,Forest Preserve District of Cook County,60,Finance Committee,2018-09-11,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/finance-committee-7601/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7603,Forest Preserve District of Cook County,60,Real Estate Committee,2018-09-11,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/real-estate-committee-7603/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
7600,Forest Preserve District of Cook County,60,Rules Committee,2018-09-11,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/rules-committee-7600/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7602,Forest Preserve District of Cook County,60,Workers' Compensation Committee,2018-09-11,Tuesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/workers-compensation-committee-7602/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7597,Forest Preserve District of Cook County,60,Environmental and Sustainability Committee,2018-09-11,Tuesday,10:45:00,12:45:00,Passed,https://www.documenters.org/meetings/environmental-and-sustainability-committee-7597/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
7599,Forest Preserve District of Cook County,60,Legislation and Intergovernmental Relations,2018-09-11,Tuesday,10:50:00,12:50:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-7599/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
15040,Cook County Local Records Commission,71,Local Records Commission,2018-09-11,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/local-records-commission-15040/,,100 W Randolph St,Room 9-035,Chicago,IL,60601,41.88517,-87.6322
7596,Forest Preserve District of Cook County,60,FPD Board of Commissioners,2018-09-11,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/fpd-board-of-commissioners-7596/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1339,Cook County Board of Commissioners,115,Audit Committee,2018-09-11,Tuesday,11:50:00,13:50:00,Passed,https://www.documenters.org/meetings/audit-committee-1339/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1338,Cook County Board of Commissioners,115,Finance Subcommittee on Litigation,2018-09-11,Tuesday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-litigation-1338/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
7598,Forest Preserve District of Cook County,60,Litigation Committee,2018-09-11,Tuesday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/litigation-committee-7598/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1337,Cook County Board of Commissioners,115,Finance Subcommittee on Workers' Compensation,2018-09-11,Tuesday,12:30:00,14:30:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-workers-compensation-1337/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1336,Cook County Board of Commissioners,115,Business and Economic Development Committee,2018-09-11,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/business-and-economic-development-committee-1336/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1335,Cook County Board of Commissioners,115,Contract Compliance Committee,2018-09-11,Tuesday,13:15:00,15:15:00,Passed,https://www.documenters.org/meetings/contract-compliance-committee-1335/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1334,Cook County Board of Commissioners,115,Criminal Justice Committee,2018-09-11,Tuesday,13:30:00,15:30:00,Passed,https://www.documenters.org/meetings/criminal-justice-committee-1334/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
23607,Public Building Commission of Chicago,40,"Board Meeting – September 11, 2018",2018-09-11,Tuesday,14:30:00,15:30:00,Passed,https://www.documenters.org/meetings/board-meeting-september-11-2018-23607/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
1004,Chicago Transit Authority,25,Committee on Strategic Planning & Service Delivery,2018-09-12,Wednesday,9:15:00,12:15:00,Passed,https://www.documenters.org/meetings/committee-on-strategic-planning-service-delivery-1004/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
1333,Cook County Board of Commissioners,115,Legislation and Intergovernmental Relations Committee,2018-09-12,Wednesday,9:15:00,11:15:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-committee-1333/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
1332,Cook County Board of Commissioners,115,Technology and Innovation Committee,2018-09-12,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/technology-and-innovation-committee-1332/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
7688,"Chicago City Council Committee on Zoning, Landmarks and Building Standards",13,"Committee on Zoning, Landmarks and Building Standards",2018-09-12,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-zoning-landmarks-and-building-standards-7688/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
1005,Chicago Transit Authority,25,Regular Board Meeting of Chicago Transit Board,2018-09-12,Wednesday,10:00:00,13:00:00,Passed,https://www.documenters.org/meetings/regular-board-meeting-of-chicago-transit-board-1005/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
1006,Chicago Transit Authority,25,"Committee on Finance, Audit & Budget",2018-09-12,Wednesday,10:00:00,13:00:00,Passed,https://www.documenters.org/meetings/committee-on-finance-audit-budget-1006/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
1329,Cook County Board of Commissioners,115,Roads and Bridges Committee,2018-09-12,Wednesday,10:00:00,13:00:00,Passed,https://www.documenters.org/meetings/roads-and-bridges-committee-1329/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1331,Cook County Board of Commissioners,115,Zoning and Building Committee,2018-09-12,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/zoning-and-building-committee-1331/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1328,Cook County Board of Commissioners,115,Finance Committee,2018-09-12,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/finance-committee-1328/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
23608,Cook County Board of Commissioners,115,Roads and Bridges Committee (Inactive. There is now a Transportation Committee) (inactive),2018-09-12,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/roads-and-bridges-committee-inactive-there-is-now-a-transportation-committee-inactive-23608/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
1330,Cook County Board of Commissioners,115,Rules and Administration Committee,2018-09-12,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/rules-and-administration-committee-1330/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
6029,Metra,21,Metra September 2018 Board Meeting,2018-09-12,Wednesday,10:42:00,12:42:00,Passed,https://www.documenters.org/meetings/metra-september-2018-board-meeting-6029/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
7692,Chicago City Council Committee on License and Consumer Protection,13,Committee on License and Consumer Protection,2018-09-12,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/committee-on-license-and-consumer-protection-7692/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
1327,Cook County Board of Commissioners,115,Board of Commissioners,2018-09-12,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1327/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
3148,Chicago Park District,43,Board of Commissioners,2018-09-12,Wednesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-3148/,,541 NORTH FAIRBANKS COURT,8TH FLOOR,CHICAGO,IL,60611,41.8924,-87.62004
9589,Chicago Mayor's Bicycle Advisory Council,65,Mayor's Bicycle Advisory Council,2018-09-12,Wednesday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/mayors-bicycle-advisory-council-9589/,,121 N LaSalle Dr,,Chicago,IL,60602,41.88369172,-87.63239456
24191,Chicago Special Service Area #26 Broadway Commercial District,92,Commission,2018-09-12,Wednesday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/commission-24191/,,1210 W Rosedale Ave,,Chicago,IL,60660,41.9892148,-87.6630182
24192,Chicago Special Service Area #33 Wicker Park & Bucktown,93,Transportation Committee - 2018 Meetings,2018-09-13,Thursday,8:30:00,10:00:00,Passed,https://www.documenters.org/meetings/transportation-committee-2018-meetings-24192/,,1414 N Ashland Ave,,Chicago,IL,,41.90748,-87.66791
7994,Regional Transportation Authority,23,Board Meeting,2018-09-13,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-meeting-7994/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
7993,Regional Transportation Authority,23,Finance Committee,2018-09-13,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-committee-7993/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
7997,Regional Transportation Authority,23,Board of Directors,2018-09-13,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-directors-7997/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
